PLAYER,TEAM,AGE,GP,W,L,MIN,OFFRTG,DEFRTG,NETRTG,AST%,AST/TO,AST Ratio,OREB%,DREB%,REB%,TO Ratio,eFG%,TS%,USG%,PACE,PIE,YEAR
Elden Campbell,CHH,32,78,46,32,30.0,99.4,96.0,3.4,8.0,0.72,8.2,6.8,19.5,13.2,11.3,44.0,50.5,22.8,91.35,10.9,2000
Elton Brand,CHI,22,74,15,59,39.3,97.3,105.6,-8.2,16.4,1.10,12.7,10.0,17.3,13.5,11.6,47.5,52.3,26.0,91.16,13.6,2000
Eric Piatkowski,LAC,30,81,31,50,26.5,102.4,103.9,-1.5,7.4,1.26,10.5,2.6,8.6,5.7,8.3,52.2,57.2,17.3,92.40,9.2,2000
Eric Williams,BOS,28,81,36,45,21.5,97.7,97.9,-0.2,10.9,1.47,15.1,3.6,8.8,6.1,10.2,41.3,48.7,15.8,96.69,5.6,2000
Etdrick Bohannon,CLE,28,6,1,5,3.0,113.5,100.0,13.5,0.0,0.00,0.0,17.6,22.2,20.0,14.3,50.0,69.4,15.6,97.87,15.0,2000
Felipe Lopez,MIN,26,70,23,47,22.4,96.7,102.2,-5.6,11.4,1.29,14.5,3.5,11.6,7.5,11.2,46.1,50.3,17.7,95.41,8.1,2000
Gary Trent,DAL,26,33,21,12,9.8,94.0,104.0,-10.0,5.6,0.45,5.6,12.0,16.5,14.2,12.4,43.8,45.6,23.0,95.70,6.7,2000
George Lynch,PHI,30,82,56,26,32.3,99.6,95.6,4.1,8.4,1.28,14.8,7.8,14.6,11.3,11.6,45.7,49.6,13.5,93.10,8.9,2000
George McCloud,DEN,34,76,37,39,26.4,101.5,107.0,-5.5,22.3,2.38,24.8,2.7,8.4,5.5,10.4,44.0,49.6,18.5,95.22,8.2,2000
Gerard King,WAS,28,45,8,37,15.7,92.8,101.6,-8.8,8.0,0.66,11.3,5.4,14.2,9.5,17.1,51.1,55.2,14.9,95.42,7.1,2000
Glen Rice,NYK,34,75,43,32,29.5,100.8,95.2,5.6,7.4,0.93,8.8,3.1,11.8,7.6,9.5,49.5,54.0,20.2,87.94,10.1,2000
Glenn Robinson,MIL,28,76,50,26,37.0,107.4,103.4,4.0,15.7,1.15,12.2,4.5,13.9,9.4,10.6,48.7,52.5,28.4,95.90,13.0,2000
Grant Hill,ORL,28,4,1,3,33.1,91.7,100.7,-9.1,32.9,2.27,27.5,5.6,12.6,9.0,12.1,45.3,50.5,21.7,96.76,14.7,2000
Grant Long,VAN,35,66,19,47,22.9,95.5,102.5,-7.0,9.2,1.34,15.4,5.1,13.2,9.2,11.5,44.5,51.0,13.7,92.84,7.7,2000
Hanno Mottola,ATL,24,73,22,51,13.5,89.5,101.1,-11.6,4.4,0.37,6.1,4.9,12.8,8.8,16.3,44.4,50.4,17.1,97.58,3.8,2000
Hedo Turkoglu,SAC,22,74,48,26,16.9,101.4,96.0,5.4,8.8,1.25,13.5,3.9,11.7,8.0,10.8,45.4,50.9,15.3,95.73,7.6,2000
Horace Grant,LAL,35,77,54,23,31.0,108.7,101.9,6.7,7.3,2.52,14.8,9.4,13.2,11.3,5.9,46.2,51.1,12.9,93.00,9.3,2000
Ira Bowman,ATL,28,3,2,1,6.4,100.0,110.8,-10.8,63.6,7.00,70.0,6.3,6.7,6.5,10.0,0.0,0.0,7.7,88.47,8.8,2000
Ira Newble,SAS,26,27,18,9,6.7,89.0,105.4,-16.5,6.3,0.86,7.9,6.6,12.4,9.3,9.2,41.8,43.5,16.4,96.10,4.6,2000
J.R. Reid,CLE,33,6,2,4,6.7,88.2,109.5,-21.3,4.2,1.00,9.1,12.5,7.3,9.9,9.1,40.0,58.7,10.6,101.62,6.9,2000
Jahidi White,WAS,25,68,17,51,23.6,98.9,106.4,-7.5,2.1,0.15,2.8,11.7,22.5,17.1,19.4,49.8,53.5,18.9,93.52,8.6,2000
Jamal Mashburn,CHH,28,76,42,34,39.4,99.6,97.0,2.6,26.2,1.95,18.9,3.0,16.3,9.6,9.7,45.0,49.3,26.4,92.54,13.8,2000
Jamel Thomas,NJN,24,5,0,5,11.3,81.6,92.9,-11.3,0.0,0.00,0.0,6.3,10.2,8.0,24.0,34.2,34.2,18.8,96.60,-1.6,2000
James Posey,DEN,24,82,40,42,27.5,101.9,101.1,0.8,11.0,1.60,17.9,5.2,12.9,9.1,11.2,46.7,51.1,14.6,94.86,7.9,2000
Jamie Feick,NJN,26,6,3,3,24.8,103.1,103.0,0.1,5.3,0.71,12.2,8.0,28.2,18.3,17.1,34.8,38.9,10.5,95.98,9.7,2000
Jason Caffey,MIL,28,70,46,24,20.8,102.2,104.3,-2.2,5.7,0.69,8.9,9.6,15.1,12.4,13.0,48.8,54.4,16.6,94.66,7.6,2000
Jason Collier,HOU,23,23,12,11,9.5,90.6,103.9,-13.3,5.0,0.55,6.0,5.3,13.5,9.0,11.0,38.0,43.5,19.1,94.28,3.4,2000
Jeff Foster,IND,24,71,34,37,16.3,97.0,94.3,2.7,4.7,0.63,9.7,12.7,20.5,16.7,15.3,47.4,49.2,11.9,93.10,9.2,2000
Jelani McCoy,SEA,23,70,38,32,16.3,96.2,101.0,-4.8,8.2,0.76,13.1,8.3,13.9,11.1,17.3,52.3,52.0,15.1,92.42,6.3,2000
Jermaine O'Neal,IND,22,81,40,41,32.6,99.7,98.9,0.8,6.6,0.61,7.5,9.9,19.8,15.0,12.4,46.5,50.1,21.2,90.21,11.8,2000
Jerome Moiso,BOS,23,24,12,12,5.7,82.0,84.9,-2.9,4.3,0.17,4.7,8.0,21.6,14.5,28.1,40.0,42.2,18.3,104.30,-0.4,2000
Jerome Williams,TOR,28,59,30,29,20.0,97.9,99.0,-1.1,6.2,0.71,9.7,10.5,20.8,15.5,13.6,46.3,52.6,14.9,95.91,12.4,2000
Jerry Stackhouse,DET,26,80,31,49,40.1,99.4,100.4,-1.0,25.8,1.26,13.6,2.8,6.3,4.6,10.8,44.5,52.1,34.3,96.90,14.5,2000
Joe Smith,DET,25,69,28,41,28.1,100.1,99.6,0.5,6.9,0.90,7.4,7.7,16.7,12.1,8.3,40.3,47.5,21.9,96.57,9.2,2000
John Amaechi,ORL,30,82,43,39,20.9,96.9,102.6,-5.7,7.4,0.60,8.1,4.3,11.2,7.7,13.5,40.0,45.5,21.7,94.84,4.7,2000
John Wallace,DET,27,40,13,27,13.2,92.6,101.6,-8.9,8.2,0.64,7.3,4.3,10.5,7.3,11.4,42.8,46.3,22.5,99.97,6.5,2000
Johnny Newman,NJN,37,82,26,56,25.0,96.2,104.2,-8.0,10.5,1.08,11.0,1.7,7.2,4.4,10.2,46.1,54.2,20.3,93.84,7.7,2000
Jonathan Bender,IND,20,59,27,32,9.7,86.0,93.9,-7.9,11.0,0.76,11.0,2.5,9.6,6.2,14.4,38.4,44.7,19.7,97.10,4.1,2000
Jud Buechler,DET,33,57,23,34,12.9,94.1,93.9,0.2,8.3,1.56,16.8,2.6,9.6,6.1,10.8,55.8,56.8,11.0,99.94,6.8,2000
Juwan Howard,DAL,28,81,32,49,36.7,101.7,103.0,-1.2,13.5,0.93,12.1,5.9,13.8,9.9,13.0,47.9,52.7,24.4,94.74,10.7,2000
Karl Malone,UTA,37,81,52,29,35.7,108.6,101.6,7.0,23.4,1.48,16.0,4.4,21.0,12.7,10.8,49.9,57.2,29.8,92.14,18.4,2000
Keith Van Horn,NJN,25,49,16,33,35.3,104.1,106.8,-2.6,8.2,0.80,8.5,4.6,16.0,10.2,10.6,48.1,52.6,23.0,93.82,10.1,2000
Kenny Thomas,HOU,23,74,39,35,24.6,105.0,100.2,4.8,6.8,0.66,10.8,7.0,16.0,11.7,16.3,47.0,50.7,16.0,91.74,7.6,2000
Kenyon Martin,NJN,23,68,22,46,33.4,97.7,103.8,-6.2,10.3,0.95,11.6,5.9,16.9,11.2,12.2,44.6,47.2,19.8,93.96,8.4,2000
Keon Clark,TOR,26,81,48,33,21.2,101.4,100.9,0.6,6.8,0.80,9.2,7.7,16.6,12.2,11.5,48.0,51.2,18.1,95.29,8.9,2000
Kevin Garnett,MIN,25,81,47,34,39.5,104.6,101.0,3.6,21.5,1.74,17.3,7.0,22.3,14.7,9.9,48.4,53.1,26.8,93.09,17.4,2000
Kevin Willis,DEN,38,78,35,43,23.4,98.9,105.7,-6.8,4.8,0.57,5.6,9.2,19.4,14.2,9.8,44.1,47.8,20.3,93.27,9.4,2000
Kornel David,DET,29,27,13,14,7.7,90.4,101.1,-10.7,5.7,0.64,9.3,6.7,16.2,11.5,14.7,49.0,54.7,13.5,100.85,8.9,2000
Kurt Thomas,NYK,28,77,45,32,27.6,103.1,94.9,8.2,5.2,0.64,7.2,9.2,16.8,13.1,11.4,51.2,56.6,18.2,88.96,11.2,2000
LaPhonso Ellis,MIN,31,82,47,35,23.7,104.4,103.8,0.7,7.9,0.86,9.9,10.5,15.8,13.1,11.5,47.0,52.4,19.2,92.74,9.6,2000
Lamar Odom,LAC,21,76,30,46,37.2,100.7,102.5,-1.9,24.6,1.48,20.9,4.1,17.0,10.7,14.1,49.8,53.6,24.0,90.49,13.9,2000
Lamond Murray,CLE,28,78,30,48,28.5,99.3,103.5,-4.2,9.9,0.88,9.6,4.8,11.0,7.9,11.0,45.6,49.0,23.1,93.55,8.8,2000
Lari Ketner,IND,24,3,0,3,2.0,85.7,86.7,-1.0,20.0,0.50,33.3,0.0,0.0,0.0,66.7,0.0,0.0,14.3,116.23,-5.1,2000
Laron Profit,WAS,23,35,5,30,17.3,101.8,106.8,-4.9,22.4,1.93,29.9,3.1,7.9,5.5,15.4,41.9,47.0,14.8,96.32,7.4,2000
Larry Johnson,NYK,32,65,38,27,32.4,97.4,97.4,0.0,10.8,1.31,14.5,4.6,13.8,9.3,11.0,45.4,49.3,17.4,87.69,8.1,2000
Latrell Sprewell,NYK,30,77,45,32,39.1,99.4,96.9,2.4,17.2,1.23,14.4,1.8,10.2,6.1,11.7,44.7,49.7,25.5,88.39,11.1,2000
Lavor Postell,NYK,23,26,15,11,6.5,91.2,90.1,1.1,5.8,0.29,5.6,5.1,9.2,7.3,19.1,34.3,44.8,22.3,92.94,4.9,2000
Lawrence Funderburke,SAC,30,59,42,17,11.8,99.5,99.9,-0.4,4.3,0.53,5.2,10.2,16.9,13.6,9.9,49.6,52.2,19.1,94.88,11.6,2000
Lee Nailon,CHH,26,42,23,19,11.1,92.8,90.8,2.0,10.2,0.89,11.6,6.4,13.1,9.9,13.0,48.5,52.9,17.4,92.41,9.3,2000
Lorenzen Wright,ATL,25,71,23,48,28.0,95.3,103.2,-7.9,7.9,0.70,7.8,9.1,17.7,13.4,11.2,44.8,48.6,22.8,94.72,10.1,2000
Loy Vaught,WAS,33,51,22,29,10.8,98.6,103.2,-4.6,6.8,0.88,10.4,9.4,23.8,16.4,11.7,47.3,48.4,15.9,95.06,9.8,2000
Malik Rose,SAS,26,57,40,17,21.4,103.0,95.9,7.1,6.7,0.65,8.5,8.6,16.4,12.8,13.1,43.9,49.8,19.3,92.40,9.6,2000
Marcus Camby,NYK,27,63,38,25,33.8,100.1,97.7,2.4,4.3,0.83,6.6,10.3,25.6,18.2,7.9,52.5,55.9,16.9,88.32,15.7,2000
Marcus Fizer,CHI,22,72,14,58,22.0,91.9,105.0,-13.1,9.7,0.61,8.3,4.8,16.7,10.5,13.6,43.8,47.6,24.2,92.18,7.7,2000
Mario Elie,PHX,37,68,44,24,22.2,96.5,93.2,3.3,13.3,2.18,28.0,2.5,8.1,5.2,12.8,49.6,54.1,9.9,93.58,6.8,2000
Mark Bryant,DAL,36,18,13,5,5.7,101.0,110.0,-9.0,4.2,0.60,10.0,4.1,17.3,10.8,16.7,40.0,42.8,11.6,98.23,-1.4,2000
Mark Madsen,LAL,25,70,50,20,9.1,95.2,100.5,-5.3,6.0,0.89,13.3,10.9,11.9,11.4,15.0,49.1,53.0,10.3,96.36,4.4,2000
Mark Pope,MIL,28,63,40,23,14.9,103.9,97.8,6.0,5.2,2.24,17.9,5.9,9.2,7.6,8.0,45.4,48.0,8.1,96.62,2.7,2000
Mark Strickland,NJN,30,55,21,34,13.1,94.3,101.6,-7.4,5.9,0.71,7.3,6.9,15.3,10.9,10.3,43.3,46.7,18.0,97.55,7.6,2000
Matt Bullard,HOU,34,61,31,30,16.4,110.3,102.2,8.1,6.7,3.50,11.6,2.4,10.5,6.6,3.3,56.4,56.9,14.6,92.59,8.0,2000
Matt Harpring,CLE,25,56,24,32,28.8,98.1,103.5,-5.4,11.0,1.13,12.9,5.7,9.3,7.5,11.4,46.7,52.2,18.7,93.32,8.1,2000
Maurice Taylor,HOU,24,69,37,32,28.5,101.1,103.5,-2.5,9.6,0.83,9.5,5.8,14.3,10.0,11.4,48.9,51.8,22.9,92.85,9.4,2000
Metta World Peace,CHI,21,76,15,61,31.1,97.0,104.6,-7.6,17.1,1.43,17.1,2.6,11.0,6.7,12.0,42.8,48.3,21.4,91.39,8.2,2000
Michael Curry,DET,32,68,24,44,21.9,97.4,101.5,-4.1,13.8,2.16,24.3,1.4,6.8,4.0,11.2,46.1,50.7,12.2,95.34,4.6,2000
Michael Finley,DAL,28,82,53,29,42.0,106.6,100.7,5.9,18.0,1.89,16.0,3.3,9.0,6.3,8.4,48.7,52.1,24.7,94.77,11.9,2000
Michael Ruffin,CHI,24,45,8,37,19.5,96.3,103.6,-7.4,7.0,0.85,18.4,11.8,19.4,15.5,21.7,44.4,48.0,9.1,89.79,6.1,2000
Michael Smith,WAS,29,79,19,60,20.4,96.1,106.8,-10.7,9.9,1.63,22.3,10.4,25.7,17.8,13.7,48.6,52.7,9.4,95.45,11.2,2000
Mike Miller,ORL,21,82,43,39,29.1,103.0,99.7,3.3,9.5,1.44,12.3,2.6,10.8,6.6,8.5,52.3,54.1,18.1,95.94,9.0,2000
Mike Smith,WAS,25,17,5,12,10.6,98.6,105.3,-6.6,9.3,1.43,11.9,5.3,7.6,6.4,8.3,34.7,38.6,17.3,97.22,3.9,2000
Monty Williams,ORL,29,82,43,39,14.7,90.2,98.1,-7.9,12.2,0.93,13.5,7.0,12.7,9.8,14.5,44.6,48.5,18.5,94.63,8.1,2000
Morris Peterson,TOR,23,80,45,35,22.6,104.6,101.8,2.8,9.3,1.35,11.4,5.9,8.2,7.0,8.5,47.8,50.7,19.8,93.29,7.7,2000
Nick Anderson,SAC,33,21,15,6,8.1,94.4,95.5,-1.2,12.5,1.86,16.9,1.6,11.8,6.7,9.1,33.3,33.3,16.7,95.07,4.6,2000
Obinna Ekezie,DAL,25,34,9,25,8.3,91.3,102.7,-11.5,6.0,0.64,7.0,11.4,17.5,14.4,10.9,39.5,48.4,18.9,93.50,6.8,2000
Olden Polynice,UTA,36,81,53,28,20.0,105.0,100.2,4.8,2.9,0.40,5.6,10.8,15.0,12.9,14.1,49.6,48.4,15.0,90.93,4.8,2000
Othella Harrington,NYK,27,74,26,48,24.5,98.4,98.9,-0.6,5.2,0.39,6.9,8.1,14.1,11.2,18.0,48.7,54.9,19.0,92.26,7.3,2000
Otis Thorpe,CHH,38,49,27,22,13.2,96.2,97.5,-1.3,7.7,0.91,14.3,8.2,15.2,11.7,15.8,45.0,48.7,12.2,92.80,4.5,2000
P.J. Brown,CHH,31,80,46,34,35.1,101.3,96.7,4.6,7.1,1.18,14.3,9.2,17.6,13.4,12.1,44.4,51.8,12.3,91.67,9.6,2000
Pat Garrity,ORL,24,76,40,36,20.8,99.3,99.8,-0.5,5.6,0.75,6.9,3.0,10.3,6.5,9.3,47.1,50.7,18.7,95.34,5.2,2000
Paul Pierce,BOS,23,82,36,46,38.1,101.3,102.5,-1.2,16.6,0.97,10.8,3.0,14.6,8.6,11.1,50.3,56.3,30.2,94.11,14.7,2000
Peja Stojakovic,SAC,24,75,50,25,38.7,104.7,99.2,5.5,9.4,1.12,10.0,3.2,11.1,7.2,8.9,53.1,57.6,21.9,96.81,12.0,2000
Popeye Jones,WAS,31,45,11,34,14.2,99.4,101.6,-2.2,7.5,1.48,13.4,12.2,23.5,17.4,9.1,39.5,45.7,13.3,96.65,8.8,2000
Quincy Lewis,UTA,24,35,21,14,11.4,97.3,90.8,6.5,7.7,1.06,10.7,3.9,8.7,6.3,10.1,44.3,46.9,16.8,93.19,2.4,2000
Raef LaFrentz,DEN,25,78,38,40,31.5,102.1,102.9,-0.8,7.3,1.10,9.4,6.8,17.0,11.9,8.6,50.8,54.4,18.5,94.58,10.4,2000
Rashard Lewis,SEA,21,78,43,35,34.9,105.7,103.8,1.9,7.3,0.97,10.1,5.3,14.6,10.0,10.4,55.0,58.7,18.1,93.68,11.2,2000
Rasheed Wallace,POR,26,77,48,29,38.2,105.2,99.0,6.2,12.8,1.34,12.5,5.5,15.8,10.9,9.3,52.3,56.0,23.2,90.57,14.5,2000
Reggie Slater,MIN,30,55,32,23,12.4,107.2,102.8,4.5,5.5,0.60,8.9,11.9,15.6,13.8,14.7,51.4,56.8,17.0,95.45,6.7,2000
Richard Hamilton,WAS,23,78,19,59,32.3,100.2,106.6,-6.4,17.2,1.11,12.3,3.0,6.8,4.8,11.1,45.4,50.8,27.6,94.59,9.7,2000
Rick Fox,LAL,31,82,56,26,28.0,107.9,101.2,6.7,16.8,1.93,23.9,3.5,10.3,7.0,12.4,53.6,56.2,16.0,94.12,8.8,2000
Robert Horry,LAL,30,79,54,25,20.1,104.7,103.1,1.6,12.4,1.62,20.4,5.9,12.7,9.3,12.6,45.8,48.9,13.8,94.00,6.8,2000
Robert Traylor,CLE,24,70,25,45,17.3,96.3,99.6,-3.4,8.8,0.64,11.5,10.6,15.2,12.9,17.9,49.7,52.1,17.7,94.11,7.4,2000
Rodney Buford,PHI,23,47,30,17,12.2,99.4,99.9,-0.5,5.5,0.59,5.6,2.8,10.3,6.5,9.6,46.5,48.9,21.7,93.44,6.5,2000
Rodney Rogers,PHX,30,82,51,31,26.6,98.5,97.0,1.4,14.5,1.15,13.6,4.2,12.6,8.3,11.9,46.2,50.7,22.8,96.08,9.7,2000
Ron Mercer,CHI,25,61,10,51,41.5,96.2,106.6,-10.4,16.0,1.56,13.0,2.9,7.1,4.9,8.3,45.2,49.2,24.5,90.51,9.9,2000
Roshown McLeod,PHI,25,35,12,23,26.2,94.7,96.6,-1.9,11.2,1.00,12.4,4.2,9.0,6.6,12.4,44.0,47.5,20.0,92.12,7.0,2000
Ruben Garces,GSW,27,13,7,6,5.6,98.2,84.8,13.3,8.8,1.00,13.9,15.4,14.6,15.0,13.9,31.8,31.3,14.6,107.39,3.1,2000
Ruben Patterson,SEA,25,76,41,35,27.1,105.9,102.9,3.0,13.0,1.04,13.2,9.3,9.6,9.4,12.7,49.5,54.4,22.7,94.12,11.0,2000
Ruben Wolkowyski,SEA,27,34,16,18,8.9,99.2,96.0,3.2,1.5,0.25,2.7,3.7,10.0,7.0,10.9,31.6,39.9,15.0,98.86,2.1,2000
Ryan Bowen,DEN,25,57,25,32,12.2,98.1,99.8,-1.7,6.8,1.25,13.9,8.3,7.3,7.8,11.1,56.9,58.5,11.3,96.03,6.5,2000
Sam Mitchell,MIN,37,82,47,35,12.0,100.1,104.2,-4.1,8.9,1.58,14.1,2.8,10.4,6.5,8.9,42.4,45.5,15.6,94.35,4.5,2000
Sam Perkins,IND,40,64,34,30,15.6,100.6,99.7,0.9,6.6,2.16,13.6,3.3,14.3,8.8,6.3,46.5,49.9,12.1,90.72,8.1,2000
Samaki Walker,SAS,25,61,45,16,15.8,99.3,102.5,-3.3,5.3,0.43,7.1,7.4,18.2,13.0,16.7,48.2,52.4,17.8,92.87,8.1,2000
Scot Pollard,SAC,26,77,52,25,21.6,101.8,92.2,9.6,4.6,0.71,8.1,10.2,16.5,13.5,11.3,46.8,53.0,14.3,93.74,10.0,2000
Scott Padgett,UTA,25,27,20,7,4.7,94.7,96.1,-1.4,7.6,0.50,7.4,14.5,16.9,15.7,14.7,47.7,54.1,20.4,98.56,11.5,2000
Scott Williams,MIL,33,66,43,23,19.2,109.3,96.4,12.8,4.0,0.85,7.4,7.8,21.4,14.6,8.7,47.5,51.4,15.1,95.09,9.4,2000
Scottie Pippen,POR,35,64,37,27,33.3,106.0,100.6,5.5,21.2,1.91,26.3,3.6,12.7,8.3,13.8,50.5,54.1,17.6,91.44,10.8,2000
Sean Elliott,SAS,33,52,35,17,23.6,99.1,92.4,6.7,11.5,1.59,15.9,1.5,11.6,6.8,10.0,51.5,54.4,16.0,91.75,9.6,2000
Shandon Anderson,HOU,27,82,45,37,29.2,103.3,103.3,0.0,12.3,1.44,19.1,3.2,11.0,7.2,13.2,48.5,52.8,15.2,92.79,7.6,2000
Shareef Abdur-Rahim,VAN,24,81,23,58,40.0,97.9,104.7,-6.8,14.2,1.08,12.7,5.6,17.6,11.6,11.7,47.7,54.9,23.9,93.79,13.6,2000
Shawn Kemp,POR,31,68,42,26,15.9,98.7,100.9,-2.3,10.6,0.66,10.2,6.2,19.9,13.0,15.6,41.2,46.9,23.7,92.01,7.1,2000
Shawn Marion,PHX,23,79,50,29,36.2,99.6,94.5,5.1,10.2,1.24,10.2,7.7,22.5,15.0,8.2,48.9,53.2,21.8,94.52,16.9,2000
Slava Medvedenko,LAL,22,7,5,2,5.3,104.4,102.2,2.3,8.7,0.67,5.6,2.3,14.0,9.0,8.3,50.0,52.8,32.7,117.57,10.0,2000
Stacey Augmon,POR,32,66,43,23,17.9,98.5,96.7,1.7,13.1,2.04,21.7,5.4,8.3,6.9,10.6,47.7,51.1,13.6,92.87,7.5,2000
Stephen Jackson,NJN,23,77,25,52,21.6,96.0,100.0,-4.0,15.0,1.08,15.5,2.4,10.3,6.3,14.4,47.0,50.3,20.4,95.46,7.8,2000
Steven Smith,POR,32,81,49,32,31.4,105.3,100.2,5.1,13.9,1.55,16.7,3.7,7.5,5.7,10.8,50.5,58.7,19.0,91.38,10.2,2000
Stromile Swift,VAN,21,80,22,58,16.4,98.5,103.7,-5.3,3.5,0.44,5.7,8.8,13.7,11.3,13.0,45.1,48.7,16.1,93.28,6.7,2000
Tariq Abdul-Wahad,DEN,26,29,15,14,14.5,91.3,103.0,-11.7,8.7,0.65,12.0,3.1,10.3,6.6,18.5,40.5,43.8,16.6,95.78,2.9,2000
Terry Davis,DEN,34,19,7,12,11.9,96.1,104.3,-8.2,5.0,1.40,14.9,8.9,14.4,11.3,10.6,48.0,47.6,7.2,98.24,2.6,2000
Terry Mills,IND,33,14,6,8,8.1,88.2,105.2,-17.0,8.2,0.50,10.2,3.4,14.8,9.0,20.4,36.8,36.8,16.9,98.14,-0.2,2000
Theo Ratliff,PHI,28,50,36,14,36.0,101.0,94.2,6.8,5.4,0.46,7.8,7.3,15.4,11.6,16.9,49.9,56.2,17.1,92.63,11.0,2000
Tim Duncan,SAS,25,82,58,24,38.7,105.5,94.0,11.5,15.0,1.01,11.2,8.8,22.1,15.9,11.0,50.2,53.6,28.4,91.33,17.0,2000
Tim Thomas,MIL,24,76,48,28,27.4,107.9,100.8,7.1,10.8,1.21,12.3,3.9,11.3,7.6,10.1,50.1,54.9,21.0,94.84,9.8,2000
Tom Gugliotta,PHX,31,57,36,21,20.4,97.5,94.1,3.4,7.8,1.08,10.5,6.3,15.8,10.9,9.8,39.6,43.7,17.6,95.50,8.1,2000
Tom Hammonds,MIN,34,7,4,3,4.3,112.1,98.5,13.6,4.0,0.33,6.7,6.5,6.5,6.5,20.0,30.0,32.2,18.4,105.54,-7.7,2000
Toni Kukoc,ATL,32,65,43,22,24.6,104.9,100.3,4.6,20.7,1.79,20.7,4.5,12.2,8.5,11.6,53.3,55.3,21.2,94.39,12.2,2000
Tony Battie,BOS,25,40,14,26,21.1,95.9,97.3,-1.5,3.4,0.43,5.6,8.6,19.0,13.8,13.0,53.7,56.2,14.2,95.34,10.2,2000
Tony Massenburg,VAN,33,52,13,39,15.7,96.2,103.5,-7.3,1.8,0.19,3.1,9.2,16.6,12.9,16.7,46.2,50.7,15.4,92.31,5.3,2000
Tracy McGrady,ORL,22,77,39,38,40.2,104.3,99.8,4.5,21.8,1.78,13.9,6.0,12.4,9.1,7.8,47.4,52.1,30.9,94.49,17.1,2000
Tracy Murray,TOR,29,51,26,25,11.5,100.2,104.3,-4.1,6.8,0.88,7.3,3.4,10.5,6.7,8.3,45.2,48.2,21.3,95.67,6.5,2000
Tyrone Corbin,TOR,38,15,8,7,7.8,97.0,111.3,-14.3,5.9,1.33,8.5,2.2,9.4,5.4,6.4,23.7,25.2,15.5,94.38,-4.0,2000
Tyrone Hill,PHI,33,76,51,25,31.1,101.3,96.8,4.5,3.3,0.38,5.4,10.4,19.0,14.7,14.3,47.4,51.5,15.9,91.78,8.8,2000
Tyrone Nesby,WAS,25,62,13,49,25.1,97.2,102.8,-5.5,8.2,1.17,10.6,3.2,8.2,5.7,9.0,40.3,44.4,18.1,94.53,4.7,2000
Vin Baker,SEA,29,76,40,36,28.0,104.1,104.8,-0.7,7.2,0.57,7.4,8.6,12.0,10.3,13.0,42.3,48.1,23.6,93.05,6.5,2000
Vince Carter,TOR,24,75,45,30,39.7,106.1,100.5,5.6,18.7,1.74,12.4,5.7,8.1,6.9,7.1,50.9,55.1,30.2,92.79,15.0,2000
Vitaly Potapenko,BOS,26,82,36,46,23.2,99.7,101.6,-2.0,5.9,0.61,8.4,10.7,16.7,13.6,13.8,47.6,51.7,16.3,94.19,8.2,2000
Wally Szczerbiak,MIN,24,82,47,35,34.8,104.6,100.3,4.2,14.1,1.88,18.5,4.8,11.0,8.0,9.8,52.4,56.6,17.9,94.21,10.4,2000
Walt Williams,HOU,31,72,39,33,22.0,102.8,100.9,1.9,10.2,1.33,13.3,2.0,13.6,7.9,10.0,48.9,52.7,18.1,92.16,8.1,2000
Walter McCarty,BOS,27,60,25,35,7.9,95.9,98.4,-2.5,13.6,1.95,19.6,4.9,12.4,8.6,10.1,43.3,47.4,14.1,102.70,4.8,2000
Wesley Person,CLE,30,44,17,27,21.8,99.1,101.8,-2.6,10.9,1.60,15.7,1.2,12.7,7.0,9.8,49.7,51.4,16.0,93.32,8.8,2000
Zendon Hamilton,LAC,26,3,1,2,6.4,76.9,97.5,-20.6,0.0,0.00,0.0,13.0,26.3,19.0,13.3,22.2,35.9,30.6,99.27,-1.1,2000
A.C. Green,LAL,36,82,67,15,23.5,105.3,97.0,8.3,5.8,1.51,14.2,8.0,16.0,12.0,9.4,44.8,48.2,11.0,93.55,8.8,1999
Aaron McKie,PHI,27,82,49,33,23.8,97.5,95.9,1.5,20.2,2.12,23.8,2.3,10.1,6.1,11.2,44.9,49.7,16.8,96.44,9.9,1999
Aaron Williams,WAS,28,81,29,52,19.1,103.9,102.3,1.7,6.2,0.73,8.6,10.6,16.2,13.5,11.8,52.2,57.2,17.5,94.79,11.0,1999
Adam Keefe,UTA,30,62,41,21,9.8,97.3,100.7,-3.4,9.3,0.74,15.0,8.4,16.5,12.5,20.4,40.8,46.3,14.4,91.68,4.9,1999
Adrian Griffin,BOS,25,72,29,43,26.8,101.5,101.7,-0.2,13.5,1.90,23.4,6.3,14.0,9.9,12.3,44.3,50.3,12.7,97.50,8.2,1999
Al Harrington,IND,20,50,34,16,17.1,104.2,97.8,6.4,7.3,0.58,9.1,5.8,13.3,9.7,15.6,47.3,52.4,19.7,96.79,6.2,1999
Alan Henderson,ATL,27,82,28,54,33.9,100.0,106.8,-6.8,4.5,0.55,5.9,9.4,10.9,10.1,10.7,46.2,50.3,19.2,93.95,7.9,1999
Andrae Patterson,MIN,24,5,4,1,3.8,97.8,97.9,0.0,6.3,1.00,16.7,4.5,5.9,5.1,16.7,75.0,75.0,9.4,116.86,4.9,1999
Andrew DeClercq,CLE,27,82,32,50,22.2,96.3,99.4,-3.1,5.0,0.54,8.5,8.5,15.2,11.9,15.9,50.8,53.0,14.6,98.77,7.0,1999
